standing,5387.34,7030.36,-2085.07,74,104,457
cramps,6510.83,13600.3,-1532.9,14,96,804
cramps,16228.5,118079,-3790,74,271,4426
falling,18683,160948,-9740,86,388,6290
falling,4103.93,1935.45,-1063.05,5,63,166
standing,7018.08,14490,-2217,71,134,888
falling,6730.52,5084.08,-2207.19,52,107,346
cramps,2080.26,60.1403,-467,96,33,5
falling,13007.4,78731,-5380,45,272,3539
standing,13918.4,106178,-8856,50,308,4156
falling,7968.52,26425.7,-2330,33,156,1364
standing,13942.8,130000,-7850,263,367,5532
cramps,7982.32,9881.98,-2369.92,25,123,621
cramps,10696.9,54158.3,-1670,34,188,2599
sitting,5378.17,4351.97,-349,14,88,292
standing,14520.8,185944,-7460,166,307,6856
standing,6361.46,7227,-2002,20,100,516
standing,13595.7,74591,-4341,109,287,2983
standing,11895.2,92624,-5161,50,263,4520
standing,32758.4,1009300,-18029,117,708,25126
falling,15606.3,60291.3,-573,36,215,2188
sitting,8707.15,25189.9,-3175.87,28,157,1519
standing,14600.6,109954,-7245,48,323,4253
falling,7202.49,9557.69,-3099.61,18,138,554
standing,12986.9,121366,-6314.78,172,281,4717
falling,15462.8,170902,-6320,78,403,6746
cramps,8185.46,13016.7,-2700.57,15,132,806
sitting,7641.81,9347.69,-3017.66,21,138,554
falling,12691,45691.9,-5888.89,69,273,2061
standing,4194.33,3356,-925,10,68,270
running,5877.14,4361.63,-1201.04,23,72,340
sitting,19511.5,148518,-9670,65,449,5537
walking,5571.11,4266.8,-1690,14,88,292
falling,10692.4,50286.6,-4460,32,216,2677
standing,9828.56,46654,-6641,83,200,2457
cramps,7063.76,7230.21,-1890,162,109,486
running,7470.31,9130.03,-1886.23,72,107,517
standing,10367,49985,-6097,23,208,2395
cramps,5944.11,2264.52,-1396.77,20,82,185
standing,13692.9,149213,-11081,68,367,6073
running,9655.61,28294.9,-2730,31,156,1364
cramps,10020.7,35235.1,-4411.58,128,208,1691
cramps,10463.1,34473,-4213.41,136,208,1691
sitting,5780.2,7669.3,-1828.78,74,104,457
falling,18957.7,159044,-6483.62,153,352,6744
falling,11907.1,48451.7,-6390,23,215,2188
cramps,9084.73,28616.6,-3400.65,36,179,1626
standing,9548.12,44945,-4787,88,188,2318
standing,19266.3,288349,-8569,108,465,10110
standing,9724.53,39742,-5417,21,177,1803
standing,5007.65,4860,-4035,27,109,348
cramps,22270.3,516052,-11610,143,540,18067
running,13127.6,73241.2,-5475.9,40,262,3211
walking,5310.66,4379.63,-2030,20,85,343
cramps,23824.3,234683,-9450,103,537,8350
sitting,15769.5,114650,-4170,53,271,4426
sitting,7023.23,5247.23,-2079.13,58,107,346
cramps,8885.24,20487.8,-3544.21,72,163,1162
cramps,7908.62,25684.6,-1730,35,166,1414
standing,13383.5,98688,-8539,60,262,3544
standing,25496.6,411969,-12520,167,563,12827
running,12879.3,72796.3,-5459.72,32,262,3211
sitting,4164.45,2247.24,-1071.64,20,54,165
sitting,3981.62,2199.18,-915.964,23,54,165
standing,6381.59,16412,-3153,9,117,1014
falling,11213.5,49982.7,-3530,21,216,2677
standing,9939.49,61095,-4701,46,218,3134
standing,11150.3,45780,-3514,31,177,1748
falling,18057.7,167745,-6200.99,88,352,6744
cramps,12211.9,88949.2,-3330,28,220,3450
running,9530,38066,-3753.02,37,180,2054
falling,20324.6,231044,-8560,115,537,8350
cramps,8209.64,11850.1,-2476.74,80,128,693
standing,14814.6,131366,-7171,54,363,5639
standing,10645.1,37616,-5401,26,190,1523
cramps,22919.6,519410,-11061.7,131,540,18067
running,13729.6,102502,-5831.38,159,281,4061
walking,10782.5,68179.6,-5333.04,144,247,3373
walking,9320.09,17392.5,-4163.45,32,183,931
standing,15518.6,72589,-7119,118,331,3060
sitting,7483.24,9210.41,-3105.06,16,138,554
falling,20510.4,254178,44500,79,540,8870
cramps,15338.4,94060.8,-4030,61,254,3885
cramps,8002.54,7614.94,-555,148,109,486
standing,5657.59,5428,-2278,12,99,345
standing,5976.87,10806,-2662,3,98,654
sitting,11533.2,33933.1,-2600,31,234,1581
sitting,20601,411237,-11000,66,473,14125
cramps,8977.56,30523.4,-1998.35,27,132,1513
standing,9518.19,42777,-4746,15,199,1990
falling,14394.6,140075,-5870,41,315,5844
sitting,16012.8,164435,-7960.19,73,352,6744
sitting,5032.8,4312.81,-1810,11,79,317
falling,13483.5,55617.3,-1920,63,224,2192
cramps,13295.2,52099.7,-6127.63,53,288,2334
standing,21038.7,466494,-14581,305,497,16216
cramps,9392.65,25588.9,-3399.54,29,174,1415
falling,5011.09,3223.93,-1121.02,40,71,249
standing,12981.8,77840,-4997,40,280,3296
standing,9385.48,46587,-3634,27,205,2461
cramps,9593.71,33361.3,-3561.38,90,176,1922
cramps,23949,519895,-11320.2,140,540,18067
running,11592.8,71496.3,-5798.77,46,262,3211
cramps,13672.2,95559.3,-5755.27,52,294,4249
standing,16151,95724,-9819,55,335,3630
falling,24822.9,475519,-11300,42,483,15505
falling,8186.77,11990.8,-2554.03,82,128,693
running,8459.91,10529.4,-2884.57,81,139,587
standing,18289.2,220828,-13509,81,425,7710
standing,13849.8,55741,-6062,65,258,2327
cramps,13177.4,142796,-6512.06,162,308,6057
falling,14304.4,140117,-6000,42,315,5844
standing,14596.4,131986,-7895,211,329,5319
cramps,7695.92,9639.06,-2912.97,26,138,554
falling,14121.8,51892.9,-3510,46,234,2464
falling,2283.51,53.3437,-464,96,33,5
cramps,9360.88,38095.7,-3780.58,39,180,2054
cramps,15335.9,96460.7,-5585.67,49,294,4249
falling,10031.3,10557,-2640,36,154,587
running,10709.9,35050.4,-4261.17,110,208,1691
standing,11522.9,92170,-7301,104,271,4246
standing,10018.4,32699,-4777,108,173,1752
standing,13497,104812,-7817,238,305,4343
cramps,19106.1,161450,-8290,93,388,6290
walking,3848.46,2175.72,-1149.54,20,54,165
cramps,7825.4,9140.55,-1500,27,102,516
standing,5890.3,3846,-2015,14,97,250
cramps,22883.2,351603,-7160,128,462,11563
standing,13462.4,92534,-5812,50,271,3224
cramps,3515.58,1493.97,-598.478,29,40,100
falling,13112.7,51846.3,-2710,41,234,2464
sitting,5967.14,4177.18,-1536.75,124,88,318
standing,6285.1,12580,-2693,15,118,842
falling,20673,232975,-5700,100,537,8350
standing,18192,296485,-14178,373,512,10113
sitting,8703.2,11972.4,-2506.61,86,128,693
falling,5412.32,3504.11,-795.696,47,51,132
cramps,8548.56,4754.4,-2609.58,26,131,271
cramps,12786.9,55984.5,-3080,69,224,2192
cramps,8291.87,10465.6,-2825.78,98,130,490
cramps,9626.87,33415.1,-3555.88,95,176,1922
standing,6568.9,5419,-2355,10,101,345
sitting,9875.44,38114.4,-4114.98,21,193,2118
falling,25230.6,476114,-12200,50,483,15505
cramps,2960.64,65.693,-183,96,33,5
standing,32972.9,527254,-16245,130,710,15353
running,10132.8,35802.9,-4247.35,112,208,1691
standing,16879.3,253730,-10642,71,381,9943
standing,9904.91,41258,-5933,16,187,1993
standing,7623.39,16570,-2665,42,136,1018
standing,11257.7,59315,-5338,114,211,2740
running,14242.3,139741,502,35,315,5844
sitting,19480.9,157945,-10200,73,449,5537
falling,4258.17,1937.55,-1063.74,5,63,166
standing,7004.02,11577,-3158,16,122,696
standing,8551.47,35996,-2427,37,177,2051
standing,6957.94,6141,-1451,12,80,341
falling,11139.7,52064,-621,57,224,2192
cramps,5783.28,6830.19,-1406.09,15,80,395
walking,9246.41,17369.1,-4238.32,31,183,931
cramps,5400.84,3336.38,-1087.31,44,71,249
standing,5192.11,8188,-1207,12,71,515
cramps,13982.2,144518,-6290.72,139,308,6057
standing,4828.43,2356,-1619,10,65,150
cramps,23486.9,280396,-9132.62,82,468,9276
sitting,8407.66,9503.98,-2858.03,100,130,490
falling,9783.91,29200.3,-1880,37,166,1414
running,3780.2,2196.31,-555.915,3,43,161
sitting,7365,9348.13,-3127.33,16,138,554
falling,3927.28,1495.96,-909.982,35,52,133
walking,5204.87,4225.47,-1500,14,88,292
standing,7709.41,18841,-3490,14,138,1110
falling,14865.6,58251.6,-4730,34,215,2188
falling,13202.6,37570.7,109,51,234,1581
standing,10927.2,74678,-4817,16,222,3366
sitting,8428.26,16468.4,-2811.69,83,142,844
sitting,8026.91,9522.13,-2986.22,95,130,490
standing,11098.9,64611,-5063,46,231,3053
cramps,7121.52,4049.34,-2251.81,74,101,249
falling,10732,26636.5,-4237.4,51,214,1469
standing,13570.1,85707,-6552,164,305,3803
sitting,8260.67,12012.1,-2542.76,88,128,693
standing,8591.69,31014,-3056,79,161,1804
standing,16358.5,91527,-6336,133,339,3458
falling,6308.91,10287.3,-3370,16,109,689
standing,19808.4,275942,-11019,215,436,8996
falling,6901.8,12502.2,-1774.82,25,105,765
running,22698.8,291266,-9727.3,77,468,9276
running,9550.58,17737.8,-2660.87,82,142,844
cramps,10387.4,26608.9,-4281.4,57,214,1469
sitting,21846.9,410199,-8750,63,473,14125
falling,6841.1,13444.4,-1539.48,25,96,804
cramps,7525.46,7460.46,-2180,159,109,486
sitting,18386.9,161666,-6412.64,116,352,6744
falling,12541.3,74422.3,-4490,27,249,3630
falling,23117.8,471601,-11200,49,483,15505
standing,14931.4,96727,-6876,30,258,3293
standing,23251.5,452399,-13753,109,568,15336
falling,4129.24,2001.59,-1078.17,5,63,166
falling,24311.6,476713,-7720,49,483,15505
falling,6381.04,7581.84,-1546.63,47,93,545
standing,10468.1,35534,-1313,59,202,1870
standing,15745.8,99426,-6255,56,321,3630
standing,12128.2,108562,-5961,99,302,5020
cramps,7778.22,15679.7,-2701.19,76,134,970
standing,6958.14,15573,-3385,22,121,1020
standing,14115.9,101596,-5575,48,278,4152
running,13717.9,52146.2,-6101.72,59,288,2334
standing,10640.9,33803,-3810,34,207,1699
standing,5075.09,3338,-2380,18,70,205
falling,21313,405883,-7880,66,473,14125
falling,9374.85,39036.1,-3100,15,196,1885
cramps,16142.2,145346,-3490,53,315,5844
falling,11460.2,50162.8,-4590,18,216,2677
standing,20686.9,294959,-2944,232,456,10389
falling,4878.45,3129.03,-1145.08,30,71,249
standing,9212.45,27492,-4952,27,196,1686
falling,9852.88,10548.6,-2690,36,154,587
standing,6922.14,11061,-3037,18,120,691
falling,11694.4,59501.3,-7530,35,247,2754
falling,8140.43,11988.2,-2591.7,77,128,693
cramps,21941.5,515806,-11536.7,146,540,18067
cramps,8465.49,13176.7,-2523.22,20,132,806
falling,6843.44,13775.1,-1559.65,13,96,804
falling,15693.8,115159,-4870,55,271,4426
cramps,9635.72,50718.9,-2120,20,188,2599
sitting,15946.5,117228,-4280,58,271,4426
sitting,11940.1,73805,-5510,27,249,3630
cramps,5585.65,10801.8,-1915.47,13,102,764
sitting,10995.9,57790.5,-4539.02,142,217,2904
cramps,14087,115989,-2190,42,235,4905
cramps,8741.18,28768.8,-3491.35,35,179,1626
running,12261.1,71106.5,-5635.92,51,262,3211
running,12137.5,70481.2,-5604,51,262,3211
cramps,11536.8,27644,-827,29,166,1111
cramps,18710.4,161292,-9980,92,388,6290
standing,13243.3,131868,-7651,37,316,5521
sitting,5315.07,4425.25,-980,21,88,292
falling,14056.1,140468,-5200,47,315,5844
standing,11437.2,33306,-2911,100,206,1212
standing,6871.35,14924,-3772,43,112,799
cramps,9906.25,32852.1,-3474.2,83,176,1922
standing,9860.28,34489,-4138,33,184,1577
standing,14656.2,116835,-10580,249,369,5013
falling,15917.1,115732,-4880,58,271,4426
standing,13651.8,55979,-6808,361,275,2130
cramps,9516.59,27493.5,-2864.18,87,158,1403
standing,12539.2,25388,-4840,41,213,1068
cramps,22140.1,516395,-11582.6,146,540,18067
standing,23754.4,534974,-16865,207,517,16579
cramps,10096.2,26152.2,-3270.29,34,174,1415
falling,8259.35,9955.32,-2390.69,12,123,621
standing,6317.09,5698,-2515,17,110,319
running,7981.3,13107,-2654.94,21,132,806
cramps,13930.8,47073.9,-5715.35,67,273,2061
standing,33310.4,617204,-19392,168,701,15881
standing,9838.19,27872,-4257,47,181,1418
running,6403.9,4335.57,-1917.18,56,101,270
running,9209.59,30393.4,-3346.96,128,171,1747
running,6597.3,7160.46,-901,153,109,486
sitting,7131.44,13557.3,-1473.61,13,96,804
walking,6114.62,4931.51,-1490,24,85,343
cramps,9162.04,26786.1,-2878.63,81,158,1403
cramps,13267.2,61262.7,-4400,52,247,2754
falling,13111.5,50476.4,-5010,27,215,2188
standing,11960.6,60238,-8040,41,280,2899
falling,4897.32,2921.23,-1236.58,39,67,224
sitting,10451.7,10486.3,-1660,40,154,587
falling,13119.3,46394.6,-2660,35,223,2059
falling,24301.1,472235,-11800,44,483,15505
running,4560.37,1472.15,-1553.82,11,76,147
falling,6129.75,7439.96,-1575.71,48,93,545
standing,7106.19,6011,-3147,25,106,297
cramps,5750.11,7217.49,-1668.76,52,93,545
sitting,11556.2,113566,-4650,43,235,4905
cramps,22167.3,410581,-7590,57,473,14125
falling,21196,339382,-8760,117,462,11563
cramps,10359.2,26639.2,-3285.65,27,174,1415
cramps,5108.13,3381.02,-1110.21,29,71,249
falling,6966.34,14143.5,-2446.28,80,120,809
falling,19872.8,238514,-10200,87,537,8350
sitting,13536.3,58496.9,-3940,67,224,2192
standing,7500.29,7192,-3588,83,129,400
sitting,8223.68,9520.05,-2824.87,99,130,490
standing,12731,77451,-7762,24,316,3216
walking,6099.66,5647.27,-908,23,85,343
falling,8047.89,11972.2,-2504.39,80,128,693
running,9637.85,30085.3,-3188.45,117,171,1747
standing,10530.8,44557,-2292,54,196,1808
standing,11891.7,119400,-4885,29,266,5413
standing,20401.1,318812,-11998,92,455,10683
falling,7164.05,13897,-2184.73,62,120,809
sitting,6605.41,13198.9,-1599.38,18,96,804
cramps,4623.02,3055.72,-1253.7,38,71,249
falling,9648.33,39773,-2930,21,196,1885
sitting,14758.9,58864.5,-6720.95,164,305,2610
walking,10936.2,70058,-5379.29,143,247,3373
running,5291.28,4374.64,-1290.08,11,72,340
cramps,2231.99,43.5905,-637,94,33,5
sitting,6960.53,5759.46,-1770,16,79,292
sitting,19534.8,147629,-1760,92,449,5537
standing,16486.9,167041,-8671,273,353,5750
cramps,8184.87,13029.9,-2691.4,15,132,806
cramps,8703.84,21415.3,-3000.78,68,145,1156
sitting,8914.64,20303.6,-3526.56,92,163,1162
standing,14980.3,81441,-7988,59,284,3058
standing,18253.1,468081,-11762,75,460,16386
standing,7075.81,17282,-2799,13,130,1019
cramps,10018.9,35185.1,-4403.02,124,208,1691
falling,13354.4,58028.7,-4320,39,224,2192
cramps,2011.54,61.4721,-617,92,33,5
sitting,5479.86,4224.45,-872,11,79,317
standing,9101.86,16048,-5035,84,164,890
cramps,14708.8,110617,-8910,54,322,4619
cramps,8815.67,20574.7,-3449.45,88,163,1162
falling,17686.7,161128,-10500,207,388,6290
cramps,14205.3,144534,-6051.98,155,308,6057
standing,14905.6,122455,-5752,55,330,4534
cramps,10964.3,39742.9,-3932.13,26,193,2118
standing,9108.7,26040,-3304,25,156,1363
sitting,12316.9,115536,-3040,38,235,4905
falling,9224.07,51849.7,-3870,29,188,2599
cramps,18223.7,160341,-8650,89,388,6290
falling,19156.5,164584,-5972.17,72,352,6744
sitting,8508.94,9453.08,-2534.81,93,130,490
standing,16062.3,188174,-9328,54,321,7328
standing,12251,42698,-6334,45,260,2001
falling,12215,113157,-3110,42,235,4905
cramps,7787.56,12962.3,-2632.23,16,132,806
cramps,4550.95,2733.45,-954.349,37,54,204
standing,8395.76,9479,-2327,26,141,553
falling,11966.2,50925.4,-5740,39,234,2464
sitting,6864.07,4965.39,-1849.03,43,107,346
running,23678.2,279877,-9103.06,90,468,9276
falling,13467.2,140607,-4200,38,315,5844
sitting,10923.6,58037.9,-4473.01,140,217,2904
falling,7956.87,12356.9,-3045.89,82,136,619
standing,8494.6,22292,-4997,105,162,1308
standing,22392.5,313332,-8892,97,462,10529
falling,9244.51,25751.9,-2799.63,31,157,1519
falling,9594.94,84750.8,-2930,20,220,3450
cramps,10704.4,34217.4,174,36,166,1111
standing,24447.2,666240,-12312,69,551,17503
cramps,22996.2,515625,-11642.3,142,540,18067
standing,5197.06,3842,-1612,22,86,268
falling,10604.7,37586.4,-3860,35,196,1997
running,14123.6,96190.7,-5660.23,46,294,4249
standing,12236.5,133472,-6364,46,254,5416
sitting,11814.6,50759.9,-5970,41,234,2464
falling,8389.07,25302.3,-3064.54,34,157,1519
sitting,5906.01,7760.84,-1811.16,69,104,457
falling,7057.3,14579.1,-2486.61,43,134,970
standing,12479.7,98417,-6600,24,249,4152
standing,14873,108978,-8004,73,330,4625
falling,9226.45,12949.4,-2772.16,90,136,619
standing,11713.6,39404,-3140,36,209,1314
running,9264.09,26909.4,-3130,20,166,1414
sitting,13717.6,51096.7,-3010,34,234,2464
cramps,8588.72,11329.5,-3201.65,40,156,654
walking,2821.21,50.5575,-589,6,33,5
cramps,10323.9,35962.3,-4319.14,117,208,1691
running,11090.9,39758.7,-4298.37,37,193,2118
standing,13906.4,85748,-7038,57,291,3629
standing,8708.28,21326,-2007,31,136,1110
cramps,8828.78,13138.1,-2514.43,16,132,806
standing,15265.9,158138,-11011,68,353,6857
running,14069.4,82134.1,-2570,52,223,2822
falling,8897.07,51583.7,-3050,25,188,2599
sitting,3794.31,1450.86,-966.327,41,52,133
cramps,7395.29,14254.7,-2304.14,73,120,809
cramps,11073.3,86040.1,-3430,18,220,3450
sitting,4041.46,2157.27,-1095.18,20,54,165
falling,15689.6,115326,-5550,51,271,4426
sitting,8615.44,12056.4,-2566.19,88,128,693
sitting,6849.58,13576.9,-1526.02,26,96,804
standing,19646.7,221048,-10685,67,437,7577
sitting,5301.73,4295.64,-891,15,79,317
sitting,10112.7,71622.9,-4520,39,249,3630
falling,18058.6,179850,-7270,77,403,6746
sitting,7252.3,5380.79,-1590,16,79,292
cramps,7699.23,12852.4,-2762.22,15,132,806
cramps,5281.75,4157.46,-1241.92,29,72,340
falling,18301.2,179843,-5930,74,403,6746
falling,7086.25,14210.8,-2419.21,88,120,809
standing,17334.6,128599,-7516,46,362,5213
standing,17361.4,208506,-9840,214,376,7705
cramps,8155.94,12171.5,-2613.75,67,128,693
standing,10600.3,105701,-7005,48,244,5208
cramps,10757.4,42983.5,-2030,11,196,1885
running,8633.64,4931.63,-2580.36,36,131,271
standing,8643.04,18888,-3851,33,145,933
running,7488.95,8995.95,-1889.4,74,107,517
cramps,13582.9,77347.5,-5573.43,33,262,3211
cramps,11322.4,87782.3,-2540,23,220,3450
standing,8590.38,29618,-3321,27,177,1578
standing,7274.36,10166,-3758,33,131,588
cramps,11057.2,50956.3,-4663.92,101,209,2534
cramps,8276.95,13139.5,-2673.5,15,132,806
falling,5147.09,2844.16,-1238.32,49,67,224
cramps,7261.92,4058.74,-2210.36,65,101,249
cramps,9746.76,26052.6,-3309.73,28,174,1415
standing,8425.05,18124,-2014,82,145,1067
standing,10544.5,66926,-5837,82,260,3132
falling,5838.8,4122.08,-1468.66,121,88,318
falling,22172.7,410654,-8340,73,473,14125
cramps,11089.8,53382.3,-4159.55,38,215,2394
cramps,5977.9,11023,-1908.82,20,102,764
cramps,12045,71830.5,-6056.77,29,262,3211
sitting,8169.71,9517.64,-2993.24,86,130,490
cramps,10628.3,24690.4,-1110,48,166,1111
standing,9656.76,13286,-2877,38,130,657
sitting,10341,10243.9,-2330,37,154,587
falling,4909.39,2881.56,-1270.76,51,67,224
cramps,5828.73,11134.4,-2089.42,21,102,764
cramps,8933.55,20834.2,-2917.39,72,145,1156
running,13406.7,52146.8,-5979.89,52,288,2334
walking,6584.57,5304.13,-1230,12,79,292
standing,4797.49,4213.83,-1432.9,7,72,340
sitting,16968.5,164441,-7498.31,70,352,6744
cramps,12750,49277.9,-4500,32,234,2464
falling,6675.97,10366.7,-3270,15,109,689
standing,10523,46738,-5420,41,220,2391
running,12232.9,51681.8,-3060,49,224,2192
standing,12359.9,95573,-6850,197,256,4156
cramps,9376.82,12129.3,-2533.74,74,136,619
cramps,8158.19,13091.5,-2691.13,16,132,806
standing,16002.9,201826,-7738,41,324,7204
cramps,2320.51,55.3419,-275,94,33,5
falling,8127.7,12092.5,-2737.02,84,136,619
standing,10286.7,65727,-5087,26,218,3127
standing,17238.8,194308,-12024,294,375,6628
falling,25229,474706,-10300,65,483,15505
running,8926.61,11228.9,-2771.8,39,156,654
cramps,17939.5,160383,-9660,91,388,6290
sitting,7072.01,5328.79,-2630,16,79,292
sitting,5423.8,4389.22,-1440,16,88,292
cramps,10354.8,57372.2,-3900,48,223,2822
standing,12831.4,37799,-3095,40,254,1812
running,14828.4,109579,-6320,38,322,4619
falling,15662.7,60021.1,-6571.55,167,305,2610
falling,15959.6,117476,-5590,53,271,4426
sitting,16986.6,164392,-7546.99,71,352,6744
sitting,5506.88,4363.31,-954,16,88,292
sitting,5149.05,4275.01,-1080,10,79,317
standing,8372.08,34714,-2669,32,178,1928
standing,5518.18,3258,-4057,14,112,228
cramps,16383.5,113027,60000,40,322,4619
cramps,13598.9,53153.3,-6015.88,63,288,2334
sitting,13149.2,40266.8,-2760,40,234,1581
falling,9448.81,51046.4,-2360,23,188,2599
cramps,14499.5,145552,-6079.44,151,308,6057
running,10888.2,37258.3,-4170,40,196,1997
falling,12236.6,78397.7,-5820,56,272,3539
cramps,7519.99,26320.3,-3014.4,77,156,1521
standing,12944.7,39455,-6490,55,240,1999
falling,8299.06,11978.2,-2549.6,82,128,693
standing,11276.7,57250,-6695,148,229,2604
standing,18459.9,161519,-8388,65,318,4732
sitting,8532.94,10599.2,-2913.35,92,139,587
standing,9517.86,30940,-3518,138,195,1633
sitting,2594.63,49.3234,-367,96,33,5
sitting,16433.4,139523,-11900,93,449,5537
running,8892.27,17212.7,-2755.78,71,142,844
cramps,8382.8,27943.3,-3520,29,156,1364
falling,4163.79,1946.24,-1074.51,5,63,166
standing,6178.77,6141,-2714,231,114,427
cramps,7918.48,12972.2,-2754.2,14,132,806
falling,14309.6,51705.2,-4220,37,234,2464
sitting,6995.16,13293.2,-1467.82,22,96,804
running,4899.49,4154.84,-1349.72,25,72,340
standing,19285.3,171885,-10018,276,389,6068
sitting,4149,2175.29,-940.882,20,54,165
running,4799.92,3056.07,-1282.89,50,67,224
sitting,5553.36,4163.82,-1489.79,122,88,318
sitting,5133.88,4261.13,-1220,10,79,317
sitting,4000.26,1444.48,-992.952,42,52,133
falling,9329.73,47030.5,-3890,17,216,2677
sitting,5792.15,3488.48,-723.915,49,51,132
cramps,7813.67,9547.78,-2881.36,17,138,554
falling,13112.8,52075.4,-5050,22,215,2188
standing,5130.03,2707,-2512,9,82,206
standing,31507.1,1225000,-21786,161,883,32064
standing,14715.3,173010,-7374,46,313,7578
falling,13236.3,79878,-6880,60,272,3539
standing,12515.4,118096,-6188,23,263,4807
falling,12631.9,116485,-3970,37,235,4905
standing,14575,113317,-9040,55,300,5105
sitting,13903.7,138936,-6890,34,315,5844
cramps,7896.74,4702.41,-2665.24,30,131,271
falling,16347.2,110679,-3580,37,322,4619
falling,9749.09,10136.3,-2650,33,154,587
falling,6144.78,7565.73,-1617.45,50,93,545
falling,5685.56,4626.37,-2000,10,79,292
cramps,21753.8,408908,-8390,62,473,14125
running,15031.8,95068,-4240,70,254,3885
falling,19781.6,179859,-4550,80,403,6746
cramps,2487.61,57.2156,-360,96,33,5
standing,8764.99,14427.9,-3877.58,181,167,850
cramps,9531.25,40151,-3081.36,97,159,2181
walking,5862.97,5112.87,-1430,15,85,343
sitting,8604.29,12183.2,-2496.18,94,128,693
falling,11133.3,39187.6,-4043.23,121,205,1751
standing,19881.5,345935,-11235,74,456,11275
sitting,6861.08,5385.02,-1930,11,79,292
cramps,13337.2,93466.3,-4370,69,254,3885
standing,18988.1,180356,-16440,240,478,6410
falling,6999.46,13915,-2493,92,120,809
sitting,5558.18,4195.34,-1509.93,120,88,318
walking,2417.5,50.9237,-562,8,33,5
running,17930.1,394569,-8050,89,473,14125
standing,10878,25961,-4002,28,178,1208
sitting,11228.2,67308.8,-5098.05,144,247,3373
sitting,6842.81,5096.65,-1960,16,79,292
falling,18134.9,200433,-7590,48,390,7459
standing,18260.6,123302,-7919,56,360,4528
standing,8596.81,38006,-4038,16,166,2118
standing,4776.94,2173,-1561,2,65,180
standing,14192.4,99721,-9146,40,292,4431
standing,11132.2,53303,-7279,88,242,2462
cramps,9664.45,36639,-3830,33,196,1997
running,9423.75,37642.2,-3734.58,42,180,2054
sitting,20627,171233,-9470,86,449,5537
standing,6060.12,12913,-231,62,109,806
standing,10954.3,33367,-3700,57,198,1522
cramps,3809.08,1481.04,-1041.92,36,52,133
cramps,15447.6,96948.4,-3980,63,254,3885
running,7236.09,6644.81,-1594.97,27,95,427
cramps,17653.9,176226,-4550,69,403,6746
cramps,10217.1,45014.9,-5070,33,215,2188
running,9660.45,26439.6,-2803.58,96,158,1403
cramps,7084.74,4115.86,-2314.87,70,101,249
cramps,23907.9,259701,-8240,111,537,8350
standing,10488,17784,-3384,29,181,658
falling,11204.6,50356,-5150,24,216,2677
cramps,10740.2,24244,-1070,28,166,1111
cramps,7383.83,14250.5,-2261.77,91,120,809
falling,16040,116035,-4070,76,271,4426
cramps,5835.02,3379.77,-2340,16,86,205
standing,8836.33,16300,-5021,36,154,932
running,12043.2,71977.1,-5626.18,46,262,3211
standing,11050.2,47893,-6782,31,213,2255
falling,14590,51429.7,-2600,39,234,2464
sitting,2476.05,50.8063,-335,92,33,5
cramps,16293.2,110551,-5650,34,322,4619
running,12431.7,71183.1,-5747.58,26,262,3211
falling,4285,2050.5,-1085,4,63,166
sitting,5239.65,3496.45,-814.016,47,51,132
cramps,10031.9,26262.5,-3360.19,31,174,1415
standing,17144.2,117534,-6485,59,314,4252
sitting,13297.4,39800.6,-2260,44,234,1581
falling,6270.14,13636.9,-1634.3,14,96,804
cramps,6732.96,10368.7,-2290,12,109,689
running,9366.18,30504.8,-3428.08,127,171,1747
cramps,9357.68,11590.6,-2949.72,29,156,654
sitting,3576.33,2137.96,-1128.18,20,54,165
falling,10345.4,26428.2,-4286.04,41,214,1469
running,9357.72,29404.1,-1890,31,156,1364
sitting,4195.3,2186.43,-1044.54,20,54,165
cramps,8086.67,16670,-2812.32,81,142,844
standing,10909.3,102718,-5939,43,233,4712
cramps,8253.16,23231.8,-2856.74,25,154,1252
standing,12939.2,74769,-5990,38,247,3295
falling,7447.06,27154.5,-2350,36,166,1414
standing,13230.1,55250,-7064,176,269,2329
sitting,15816.3,116103,-5180,54,271,4426
falling,13609.8,60399.2,-4780,34,247,2754
running,12859.6,70645.8,-5580.41,43,262,3211
cramps,7548.72,7637.86,-727,11,111,453
standing,8419.55,22622,-4161,63,161,1258
falling,7313.85,13986.6,-2324.37,94,120,809
falling,10385.9,36924.1,-3210,30,196,1997
falling,2617.76,52.6901,-456,96,33,5
cramps,9894.46,12169,-2404.26,62,136,619
standing,7326.25,6728,-3337,12,114,428
falling,6931.91,13498.5,-1447.8,35,96,804
cramps,14467.9,146535,-6045.55,177,308,6057
falling,24545.1,469235,-10000,48,483,15505
sitting,8551.58,26576.3,-2690,24,156,1364
falling,15803.9,172459,-5010,83,403,6746
standing,26944.9,623527,-19657,167,779,18103
sitting,5952.98,4493.97,-1390,20,88,292
sitting,17723.6,150376,-10300,89,449,5537
cramps,10241.4,52840.4,-2370,30,188,2599
sitting,3794.16,2188.04,-1124.56,20,54,165
running,6777.43,4233.83,-1900,27,86,205
falling,10483.9,18021.1,-3717.29,77,172,973
falling,24842.7,275127,-10300,107,537,8350
standing,7654.66,12754,-2024,22,132,766
standing,13783.8,105073,-7044,65,321,4812
sitting,13172.5,51064.7,-3190,28,234,2464
cramps,18881.2,339889,-10500,86,462,11563
sitting,20291.8,156835,-9290,78,449,5537
standing,14000.7,103627,-7322.27,48,307,3979
